product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_return_rate_percent,predicted_defect_probability_percent
USA,281.67110392037563,17.0,894.0,4.920787887907535,2.0,3.399563462106712,1239.0,68.0,34.69013816245649,1.5857771959961582
Germany,408.5402677479389,33.0,1140.0,2.9919624999156773,5.0,2.003174373137043,698.0,78.0,81.56637531979321,50.669122647123835
Vietnam,314.9285388290819,1.0,827.0,3.8443995814949745,1.0,1.6710297632385123,807.0,77.0,53.04330097885581,36.00193182003048
India,330.11325721942717,52.0,2403.0,1.3689173860723138,1.0,4.465755977922057,176.0,54.0,86.02041815989021,54.00384755293708
USA,23.795668623637535,13.0,4249.0,3.752403376439392,2.0,2.438232622073191,792.0,83.0,54.152944799192454,29.278651660473283
Mexico,53.41311943051879,38.0,4315.0,1.3897923189873271,3.0,1.2368471379770725,1201.0,60.0,90.51257052579152,83.19523071697755
China,365.2645126807786,0.0,4096.0,3.1364017918337432,1.0,1.9535472760212436,395.0,28.0,58.2347583464602,40.44686483406869
USA,383.79320836438166,27.0,1238.0,2.3404190587099283,5.0,2.04612603763917,1365.0,82.0,74.34276672478886,56.91943613646051
India,275.6672092515197,40.0,1442.0,2.2884191595599375,1.0,2.8571046833804337,384.0,53.0,83.93235466662162,54.019270200216376
Vietnam,299.1809124510069,26.0,4046.0,1.3348843263299015,4.0,3.346925566790313,422.0,62.0,67.74019366937713,56.827574243352814
USA,311.039261524088,29.0,1404.0,3.7616855672326652,4.0,2.771544491318971,1311.0,70.0,62.13049872897934,25.268202091868105
Vietnam,61.44574623843521,21.0,940.0,3.214409700780788,1.0,1.1662412169990517,1408.0,89.0,70.17140697208555,55.289578243940895
Mexico,337.27521608295575,11.0,4743.0,2.5711465187079297,5.0,3.66193710269416,1356.0,67.0,52.5316141599075,49.8379400606189
India,244.4502886134047,0.0,1427.0,4.906521266543566,5.0,0.8107630723342989,121.0,85.0,39.19402482937944,29.904181300540184
India,305.2362585767667,32.0,2216.0,1.1213006507884686,3.0,3.0124521387984005,1246.0,97.0,88.61029142600198,71.36937856047014
China,285.93949611715607,40.0,4970.0,3.5873254346733274,4.0,2.3421757875851243,1394.0,33.0,68.13540276147542,37.20015036961624
Germany,383.87012174247906,47.0,3111.0,2.8980443614210794,3.0,1.3686810443532533,1284.0,53.0,76.34848131644355,62.45605138265249
India,166.09844922083087,56.0,2984.0,4.416720906716415,5.0,3.7773746820646745,1048.0,55.0,59.65764923820663,8.784877858017527
USA,193.02786008305148,48.0,4011.0,4.111399042244578,5.0,2.1537621880065743,801.0,8.0,54.94413279905734,33.41692916283118
USA,201.88709019704402,0.0,3506.0,1.626021798431693,2.0,2.695080317091887,938.0,84.0,66.47579300008016,64.342603124421
USA,383.6034885952661,4.0,4046.0,2.483441921529793,2.0,3.6499948189538194,319.0,44.0,45.61987441454153,44.735276584243046
Mexico,221.24518468348725,47.0,249.0,3.824985989719312,1.0,4.236658222458831,1086.0,69.0,59.35318243195147,17.103390777030672
India,96.7666381330268,4.0,4087.0,2.653276451418678,3.0,1.2498949010820972,598.0,32.0,64.81804260254762,57.65237017554982
India,491.69007550434407,6.0,295.0,3.7421407265703395,2.0,2.271317468591958,1215.0,99.0,43.864032129640876,37.72854027313037
USA,251.7571133426284,19.0,2196.0,4.465083983308317,4.0,0.8543961806731972,16.0,14.0,39.29404681534052,29.569489652961124
China,63.531560746470895,25.0,2510.0,3.892608398792526,4.0,0.7957732928703871,1210.0,18.0,68.91020385657256,44.225172057430946
China,338.43472843642417,48.0,4925.0,3.1620116502808098,3.0,2.911834155100749,202.0,71.0,73.19732184587426,42.37205627353979
India,372.189555188957,5.0,288.0,4.173460162059282,4.0,3.1727857545054614,1152.0,81.0,40.422842063517706,26.01090767121528
India,255.10919106535874,25.0,2251.0,4.508880208240409,2.0,1.2360789457030228,513.0,46.0,47.37031912997706,30.28467560847939
Vietnam,326.7640369558875,2.0,4893.0,2.613471844061577,1.0,1.1788057855962797,287.0,7.0,74.0554482334846,52.30803744052786
India,94.61068359653767,38.0,195.0,4.426748798665857,2.0,3.4606383928485838,1085.0,5.0,42.0308398828455,9.42493469569873
USA,190.28196878738567,13.0,1574.0,4.215586741899677,2.0,4.255003491303222,1188.0,62.0,25.49969149745194,6.846910152827421
Germany,89.29601565209194,48.0,650.0,2.6423153405005357,5.0,4.942724344896535,924.0,78.0,78.2672977088926,22.856522228484877
Mexico,199.7452756187561,13.0,4715.0,1.2322951646966471,2.0,1.777614384129008,847.0,46.0,86.16382952150717,76.11756163627919
India,285.77225587159035,19.0,2010.0,4.603048343417932,4.0,4.612717035333071,862.0,32.0,23.86678681699403,12.992823653488559
India,226.8443095191375,57.0,2927.0,1.9303030818206448,1.0,3.801084938852733,947.0,43.0,87.91220673894433,41.45655743864678
USA,300.6752719605129,43.0,1489.0,4.5063652047133544,2.0,0.6239888639142899,1274.0,61.0,63.69679116446379,43.91754648092751
Vietnam,255.86199495059037,8.0,1485.0,3.8182142392976135,4.0,1.8141145138390233,717.0,5.0,62.487236343710634,35.13828046038056
Germany,165.7290429668606,57.0,560.0,4.959721587183242,4.0,2.506989994871616,1309.0,80.0,56.62445573173099,20.63173011647611
India,80.27383907929594,5.0,4513.0,1.8300304917324461,1.0,2.0292064806513967,1079.0,,72.73035048325374,68.63971300354514
China,133.80970209642584,1.0,214.0,2.156367983421682,3.0,4.573150075156667,1170.0,9.0,50.53755984329244,36.642077983314806
China,108.34949342835394,37.0,196.0,1.3701214744135104,3.0,4.661620279159974,783.0,72.0,75.91751733774267,48.34911216277343
China,356.6369239084482,40.0,1984.0,4.95626503677086,3.0,2.0410027521416403,359.0,97.0,49.010738685952965,23.127336802223756
Mexico,411.7837537620666,42.0,4313.0,3.4784327936568404,3.0,2.2960799471915996,633.0,66.0,67.3661456031066,38.4983336726095
Mexico,362.9904165967186,32.0,2185.0,2.0758007646840886,3.0,3.9960264519868556,966.0,22.0,72.908092053773,51.5674130524112
Germany,325.42973202762755,43.0,3551.0,2.935235938263153,1.0,1.2121501295028208,132.0,91.0,87.0568863673096,63.68466086971545
India,160.84716336874712,4.0,343.0,4.884640722908875,4.0,1.06155907316499,842.0,20.0,45.29274339367186,30.4363174498484
India,358.38292396219055,12.0,2383.0,2.3897105786033825,5.0,3.849096785491939,582.0,64.0,48.34854738908568,43.50722470969335
India,306.49089539468173,55.0,2569.0,4.2333901712069295,1.0,2.8697654103776733,1009.0,4.0,60.23523189059138,18.8733887506204
Mexico,32.97774967693658,14.0,3425.0,1.5218522428541963,4.0,1.325216366059588,275.0,94.0,89.57408713558048,73.60036528561778
Germany,454.7299380127736,44.0,3943.0,3.90834268949829,3.0,4.3695682186125815,1390.0,50.0,58.76459684621932,22.23169451135697
India,49.17738213980325,54.0,4625.0,2.527634223063312,5.0,2.3761790621713175,474.0,23.0,88.63019599147314,44.5106488685125
USA,256.326873037831,57.0,2485.0,1.7754704206335101,4.0,3.274644428280693,541.0,47.0,89.42777636816064,51.06829051105306
Vietnam,261.4038848323417,33.0,4446.0,4.522896968513463,1.0,4.928135725008854,877.0,,30.205723932650102,4.344749942373412
China,420.133522491607,55.0,2619.0,3.199566833830995,3.0,4.766594013585436,798.0,97.0,71.1105338675131,29.992299615052712
China,457.4030755107595,8.0,2385.0,2.5016820145742926,5.0,0.9920224011867138,442.0,73.0,71.99373252310652,65.60781929453339
USA,470.4411378397985,25.0,4236.0,2.6169350379828145,4.0,3.8674557492593107,572.0,13.0,,45.22462597629649
India,289.13934540469927,29.0,3300.0,1.2917699783207475,3.0,3.9616189520892404,163.0,81.0,81.19520323228329,53.5331462497824
Germany,342.7306928036857,55.0,1162.0,2.9712174127103634,1.0,4.250960563119355,124.0,99.0,68.7661582344732,38.01255622083235
Germany,53.37473258215589,59.0,4354.0,3.9015504380825026,4.0,4.602136160317929,1254.0,34.0,61.933475608323754,16.452472032337955
Mexico,249.0788453135709,21.0,911.0,4.292302286867484,5.0,4.038764504184998,599.0,70.0,42.952277826870514,19.431689172303592
India,449.94978507871946,24.0,1848.0,4.326232221753216,4.0,2.7712009693015736,944.0,25.0,49.60567709457056,29.48788752934958
Germany,233.29160400864993,39.0,4325.0,4.375006852623408,5.0,2.6773826468148423,550.0,40.0,52.075271602132204,32.42321454047479
India,44.101028362381,3.0,1548.0,4.392314949178978,3.0,3.963865358291333,1420.0,56.0,33.88127399517923,10.302679732244057
China,108.31415978406226,46.0,1584.0,2.875655959408482,2.0,3.0189177972447307,1218.0,91.0,81.09147461756429,50.70263364643456
China,220.45839199339235,27.0,359.0,2.7323226246508616,2.0,0.6873642542735089,703.0,19.0,85.54268708864761,65.12927998880343
Mexico,126.38886940543568,53.0,2695.0,1.4439145426770645,4.0,1.2924655806292873,509.0,69.0,99.15838952213545,72.79317762303519
China,202.2233668174431,36.0,681.0,2.166154175683896,1.0,1.0593360703163348,1061.0,72.0,82.42137919081881,64.4811742592747
India,173.15131891466893,9.0,631.0,1.9019630637227332,3.0,1.0085824054643966,1045.0,87.0,73.03545205063877,83.65114173548669
USA,166.2752358798165,8.0,2126.0,3.4417511829397873,3.0,2.329323929478531,39.0,47.0,62.438463248312274,42.13212716671168
Mexico,54.67065878084934,58.0,4414.0,2.295172477293881,4.0,1.069283911405862,912.0,78.0,100.0,63.999420977294896
USA,442.53019863242736,35.0,454.0,3.1315895033865293,3.0,2.4755674998423505,430.0,57.0,67.13955526993232,48.42768363252105
India,349.4260641980524,0.0,3900.0,2.511185436673754,4.0,4.638856616832208,225.0,32.0,39.19846283296458,34.9462395156109
Mexico,315.4571351498711,29.0,944.0,4.560569930075287,4.0,2.343049215296285,1041.0,8.0,53.62199816840708,27.11427442021835
USA,307.1700099667494,10.0,3325.0,2.699115080812658,1.0,2.742050728690746,171.0,43.0,50.26408839437569,56.10307267285727
Mexico,204.2860901101828,24.0,786.0,4.352326563971583,2.0,0.8849972517931491,615.0,59.0,47.61442005622311,39.11203169475509
India,413.4245013372349,10.0,3128.0,1.1647861217211783,2.0,4.5620349834791645,678.0,62.0,69.64204884629483,60.669372143065914
Germany,465.71959702468996,40.0,3134.0,1.1311900433458129,3.0,4.125716672225044,276.0,79.0,84.30160202277932,62.68564517001004
Mexico,12.752452007766157,54.0,1020.0,3.922103649793291,2.0,2.5342492186885606,671.0,83.0,73.09396371875452,28.51186298928502
Germany,48.80725365062363,4.0,1473.0,3.8386545731101585,5.0,2.8545626845006753,287.0,23.0,48.85578760738817,27.771507978385824
India,340.7380525094768,26.0,4501.0,1.093605843841297,1.0,4.6932744195108125,257.0,76.0,74.41969440874084,57.811564457073764
Mexico,125.67269413430536,22.0,4650.0,2.950913131083872,3.0,2.408750581867319,1056.0,46.0,60.688061109239655,52.45476965082362
Mexico,456.7354493972421,56.0,3860.0,1.1979902196897299,1.0,1.0484959774167932,661.0,53.0,100.0,90.76812478133225
Germany,337.0324019069649,18.0,2074.0,1.666650312451297,2.0,3.16332828670623,161.0,81.0,60.67938480947403,54.86065007691568
China,190.4627150277694,52.0,1271.0,4.851196169288544,5.0,1.9885121531637866,489.0,15.0,63.51423025837066,23.539597519370478
Germany,213.48837736192078,2.0,3968.0,2.360639316215207,3.0,2.0365149900821575,199.0,82.0,81.00771705190536,63.739924067985854
Germany,348.5324275708134,7.0,3010.0,2.877377384617534,1.0,4.599704399907011,1267.0,52.0,44.746684813934166,31.441036615185187
Germany,79.07241027505023,47.0,1205.0,3.730541346661933,4.0,3.508004847677797,4.0,29.0,62.30882050011675,22.075244957847797
India,442.87182132083865,58.0,1804.0,4.681350445314065,1.0,3.725709794778219,1334.0,42.0,51.54132905039798,11.207474342632327
Vietnam,12.338132230787108,48.0,2322.0,1.595305404799089,2.0,3.7135423821833173,417.0,32.0,87.93144686900246,50.30693942071134
Germany,489.68400711889444,35.0,4958.0,1.9074307889616415,4.0,3.318891895809558,292.0,40.0,87.77497635041556,57.48673469520003
Mexico,92.14628537791617,54.0,3020.0,3.2384972986268235,1.0,4.82475154553201,44.0,6.0,58.117293149970976,23.508345806916665
USA,373.6345657208024,14.0,4723.0,3.6437031323015265,3.0,1.5819795353087533,685.0,40.0,56.38818943721412,42.853939042058485
China,29.563106451148663,12.0,1117.0,2.7404297550569607,2.0,2.5762970000443617,612.0,25.0,55.754023833079145,41.5118961787313
Germany,221.4001605311154,29.0,2253.0,3.6130324302397017,5.0,3.5423391215414766,900.0,69.0,56.36826769593456,17.593444696695606
Germany,318.85370433392734,40.0,2661.0,1.0456901058576866,5.0,1.159081405213761,425.0,84.0,100.0,77.30391936244462
China,44.41145422061117,9.0,1892.0,1.7904509670184812,3.0,1.6128907422653653,68.0,45.0,73.15997690022037,67.4052436958143
Germany,227.21382916096266,58.0,1069.0,4.348078616837647,4.0,1.8804105845196133,1430.0,21.0,68.39966587238595,32.00606860216674
Mexico,158.53683752400903,33.0,2651.0,4.0236029264788415,3.0,2.191191254179744,532.0,90.0,55.47637239957749,32.673624135252325
Vietnam,254.1393698639245,29.0,3260.0,3.5428604591372634,3.0,2.038912747814985,714.0,16.0,70.95487682673684,45.49826011673572
Germany,257.2425026248826,24.0,1555.0,3.195012486426857,5.0,0.7471629978363052,28.0,43.0,69.41948641082836,51.772403476605156
China,394.76348686273127,5.0,3530.0,1.8007066822614144,3.0,2.1744142817892893,685.0,41.0,75.92887567157673,73.20857357073486
Germany,70.51721893799987,54.0,1724.0,2.0870151323368744,4.0,1.3279105959611597,963.0,67.0,94.46780561531317,63.516931596020505
India,50.53260451325856,51.0,26.0,4.856912168312865,3.0,0.9063169091661242,1195.0,33.0,76.84069016956346,21.670290118566815
Mexico,206.9262142870075,36.0,2296.0,1.0073988010448685,1.0,1.6645619979812938,54.0,94.0,100.0,84.78901925443846
Mexico,444.88476049450094,16.0,1948.0,2.7647179231113705,3.0,1.5423164715238726,223.0,51.0,71.168504447806,55.08517139150267
Vietnam,429.08206463932555,35.0,4932.0,1.041132075259661,2.0,1.1283020096291825,1279.0,72.0,100.0,86.58657382401006
India,284.3965255478904,39.0,1774.0,2.369460059595141,1.0,1.089816283530554,571.0,49.0,83.89180986283515,67.51699019355502
India,445.4991712958425,31.0,3120.0,2.300149119489236,5.0,3.7360372778404582,1224.0,99.0,78.65790110936813,48.48994706634907
Vietnam,404.6183627988688,21.0,130.0,1.4633772461362158,4.0,4.980931514396589,1256.0,51.0,66.55336973432675,48.244969576665724
USA,146.1903354455942,54.0,1988.0,1.2777184094953893,2.0,0.6715818724916807,933.0,1.0,100.0,86.39902183200992
Germany,93.35207741845674,32.0,2999.0,4.408618330124821,5.0,2.767740291324753,422.0,67.0,57.035975267906004,20.60120313198643
India,157.56668547858587,54.0,1205.0,2.29676252544301,2.0,1.2332333074931152,899.0,62.0,100.0,53.00677119948219
USA,121.28776043501904,21.0,1159.0,3.238757642721857,5.0,1.0681403658131243,23.0,72.0,61.56917126347947,43.541117923496024
USA,315.1322084027616,35.0,4832.0,4.027653810571721,5.0,1.189131352956776,503.0,56.0,58.81373219984453,39.59334558454599
Mexico,296.60056525957856,17.0,4045.0,3.1550383400953406,3.0,3.5021099948816525,352.0,4.0,47.319225688059056,39.62162568502122
Germany,303.23431789186304,27.0,2473.0,2.7495173650720988,3.0,1.027404286422695,1143.0,2.0,85.90868327179354,66.55190497210945
Mexico,102.75873288080992,12.0,4766.0,2.956557850816886,4.0,3.085774006982449,457.0,47.0,53.94373135309768,41.562645277651754
China,398.01273538545496,17.0,2368.0,4.341766622048445,1.0,1.5193534994553453,1343.0,25.0,51.17287307440357,42.2706773034636
Mexico,222.47678093588934,22.0,2418.0,3.123121126210162,1.0,4.802056041150522,680.0,20.0,44.07863379279109,21.201667081199062
India,241.50144097960114,34.0,486.0,1.7358654143117636,4.0,2.750802386060396,1254.0,46.0,92.68456071921557,53.565331884524944
India,498.5113046435074,17.0,4846.0,1.743217883567949,3.0,4.175853106886892,1047.0,73.0,60.275133051554405,51.57578571473771
Germany,148.3131751217466,9.0,4925.0,3.005720644417338,5.0,4.749197823977707,599.0,36.0,50.55165867223571,26.414415107436895
USA,203.12762201277832,50.0,3081.0,1.8069942424418834,1.0,1.9415813163550042,803.0,50.0,89.62685988040731,66.70466740175526
India,341.46697187300276,57.0,2021.0,4.164500279311087,5.0,0.5541167817862358,581.0,38.0,86.99912973980663,40.59544823977484
Mexico,441.40237989321827,1.0,4941.0,4.495040536448684,4.0,4.908611357992855,268.0,6.0,26.022131877150578,8.728920929990865
Mexico,72.12269327517527,13.0,3736.0,1.6451488495405369,3.0,1.2867724893079162,660.0,65.0,74.01303688449147,71.34851727471597
Germany,370.1724451493103,31.0,4529.0,2.7558507061040216,5.0,2.444518174571988,379.0,40.0,71.58845700426055,52.91840735958943
Mexico,459.95745773781977,58.0,2364.0,4.000580751763458,4.0,2.4520577348689154,213.0,69.0,66.56452205999497,37.680108366942925
Vietnam,217.23306057916582,29.0,2596.0,1.3346912120412453,3.0,1.1284536096017954,1439.0,10.0,99.65373646742074,83.79928672683718
Germany,150.4961922374236,18.0,4009.0,3.377098866979647,1.0,2.648473048372935,121.0,29.0,56.874395861591324,35.4041231320973
Germany,342.09120191971925,4.0,340.0,3.20053002013527,3.0,3.909514906102794,1351.0,61.0,49.399003554964,22.77282356193077
India,130.57608910676282,57.0,3572.0,4.1084952248966395,3.0,2.3141601144115214,379.0,47.0,90.02476149370332,38.92644050645234
Germany,198.3019758081702,47.0,4094.0,4.81098329832111,2.0,1.026365435813923,948.0,,64.17347043958833,31.253644070103476
China,449.48755330400337,31.0,4575.0,2.947208620734228,5.0,3.093353993311311,667.0,52.0,78.12046456744771,44.08499627597719
India,299.26295076977493,57.0,1213.0,2.127580221488236,5.0,4.741874483215332,1140.0,80.0,76.31241222817022,39.414420370309365
India,56.538860633923704,9.0,645.0,1.1905968742020554,1.0,0.8535271009436824,265.0,27.0,91.0103794332835,73.13990523448737
Vietnam,171.55179040872176,4.0,4038.0,4.283642855201094,2.0,1.7134813913605564,1030.0,13.0,38.73365229102801,24.387982808297437
India,317.3599309075143,13.0,1074.0,1.7095242386292187,2.0,4.710962479864804,678.0,5.0,58.84059326158231,50.42358916138771
USA,245.93384220579216,38.0,2446.0,4.414663100425976,2.0,3.2125225546404312,334.0,2.0,51.99791588449394,15.916176278309328
Mexico,333.5662652082794,41.0,2797.0,3.4649611368477977,1.0,2.7585233816314667,807.0,94.0,69.47770156900495,36.311428483294335
Mexico,383.1062946633669,42.0,3147.0,1.680451956270789,1.0,1.923037555640891,1197.0,64.0,95.63720818042165,65.3489979085097
Germany,245.50140890030696,18.0,252.0,2.9158288068698925,2.0,,6.0,54.0,59.19714415934193,43.64186265410028
Vietnam,493.60632628794974,10.0,1745.0,3.541816479534114,3.0,2.6699782226271656,36.0,43.0,48.062494227528724,37.235648853772055
Mexico,458.1901990802112,34.0,4760.0,3.434021683696596,4.0,3.1138502717452914,1338.0,76.0,56.74001365255005,35.58345697528347
USA,39.35462897364158,38.0,340.0,1.0768234811763158,2.0,1.4599464764728933,1406.0,74.0,99.06044187939925,85.76218680278245
Vietnam,140.55125749760697,45.0,2582.0,3.354148413626093,3.0,2.8118317117165637,295.0,80.0,68.96439141185633,31.802871800737506
China,157.26632103179418,37.0,1981.0,4.640815228137351,2.0,0.8952256936848844,1415.0,70.0,57.308004000530985,24.2803488174883
Mexico,100.3022747683052,21.0,2364.0,3.525537741871747,4.0,2.4563270307394296,646.0,14.0,43.25046193301104,29.299039297185992
India,162.88808649473532,51.0,1143.0,3.2737504979366494,2.0,1.221877012910883,760.0,32.0,78.9713032895114,51.59321233723521
USA,218.1621101383755,58.0,2026.0,4.025024932405578,1.0,1.4525345295702965,873.0,46.0,79.14356875005483,37.04749471206922
USA,35.2599797063043,44.0,4252.0,3.0936983689940822,2.0,2.9407930141569563,74.0,73.0,53.56310896878113,35.982132557518355
Mexico,72.3771157048831,45.0,3644.0,3.9702401601677146,3.0,4.327324881059843,1169.0,99.0,57.64181910437926,12.746289279677004
Germany,57.160480608807056,29.0,2739.0,1.694963654398475,5.0,2.6346152205283664,425.0,81.0,76.01379938402744,58.39710692569282
China,32.695300181858784,51.0,3217.0,4.680726774772216,1.0,3.7132519987694614,279.0,88.0,49.81593832115316,0.0
India,245.93353994779304,29.0,2091.0,2.739907574742823,5.0,2.254259331440145,1180.0,1.0,65.47294051224449,55.66856236046503
China,173.56351078081107,46.0,2227.0,2.530389440136972,4.0,0.502442038876064,705.0,31.0,96.97627539518669,67.42201774836342
China,468.3691425283585,49.0,1994.0,3.9797229563796916,4.0,4.102530891770758,65.0,95.0,52.01186243614114,15.788766596325411
Mexico,60.35266236645152,10.0,44.0,3.3470545052955587,3.0,4.531398438139886,1053.0,53.0,42.850479777296094,28.62450448388236
India,463.7573145104794,21.0,2979.0,1.968851224788167,5.0,1.8954497377899227,44.0,67.0,71.01903896768802,70.90654693285639
Mexico,52.407352525735014,9.0,2887.0,2.0841968226430714,5.0,4.937757823397032,300.0,12.0,65.27192168694071,34.48683631373986
Mexico,313.41649983617316,42.0,1219.0,3.5492681932793344,1.0,0.8122582159635148,771.0,45.0,72.51762384684447,47.76464182749118
Germany,131.38786531439695,18.0,4695.0,2.5627913005341774,1.0,1.346604233333903,547.0,26.0,67.47088817173065,56.0391826587237
USA,415.1347667819986,53.0,1153.0,2.6468865676120314,2.0,3.5892779018913945,1189.0,81.0,75.46590410641004,46.968321463080244
Germany,40.12266524958524,14.0,3993.0,3.7001265855947594,1.0,3.5447539481268047,290.0,13.0,53.58383490378488,20.706417238946063
Germany,476.7289963271164,59.0,3922.0,3.4714843344039914,3.0,4.706632654953166,1079.0,89.0,66.7287662605196,27.319146358581776
Mexico,33.15602816312108,34.0,3033.0,1.674655174464963,3.0,4.146990398703837,325.0,11.0,73.16590397965868,48.13974257500959
Germany,128.14550146765356,34.0,958.0,4.525230785028363,5.0,1.3716579723842566,581.0,29.0,54.83457806583194,26.094823555486794
Germany,237.45051577302112,0.0,1595.0,2.3132565201817346,1.0,1.6229587895206874,1333.0,15.0,61.04933599920999,70.39765830675405
Vietnam,380.46836441744557,46.0,2362.0,3.6801115189407763,1.0,0.9605166014466711,983.0,74.0,74.7328011627725,43.389874451965184
India,476.0452315962508,44.0,2024.0,4.693655432624297,3.0,1.7529555717923804,303.0,39.0,58.03787579278956,31.986479418678
USA,219.74079133424425,46.0,2301.0,2.7593474055099474,4.0,2.8061850507196793,295.0,32.0,78.60335098538886,47.529129089856504
India,381.08194597075766,52.0,3487.0,2.966275391905605,2.0,1.598424095780411,492.0,15.0,89.03321532360266,57.41091928111132
USA,366.309651678167,17.0,2479.0,3.700250410492392,3.0,3.6736220922152536,496.0,88.0,48.36109297544745,29.595115469808988
Vietnam,289.8727586925442,25.0,1848.0,2.3147025756466633,2.0,4.60708741711513,865.0,68.0,61.339612246261574,43.68224577869852
Mexico,348.55039628940165,59.0,3303.0,2.4134664770626184,4.0,1.3744450059744298,1290.0,19.0,98.32462317859786,64.22518216079008
USA,28.652674702427163,17.0,4594.0,3.3655703162121826,3.0,4.8739269123387245,1410.0,82.0,45.23558003091502,11.64792522184673
USA,226.37292643978162,40.0,4215.0,2.2563799963005433,2.0,4.735953777434127,758.0,46.0,70.94455989928052,32.05799909688559
USA,395.07174008941485,17.0,4769.0,2.25240713599514,5.0,1.9863056593563109,796.0,35.0,76.29988939731105,65.73813549888376
Vietnam,242.36836105133816,42.0,3027.0,4.2052297308193785,5.0,2.945257299122326,1120.0,28.0,55.36255007609742,26.282072324855186
India,438.0172462712047,17.0,3798.0,1.13479294903073,3.0,3.75229113653117,654.0,87.0,69.14414052952081,74.6865551009158
Vietnam,418.482559516708,31.0,4699.0,1.1029810858691218,5.0,4.272785205374043,895.0,42.0,82.85902124708917,59.915092713790244
USA,433.0885547844592,37.0,3123.0,2.1787409792286367,1.0,1.4894100673236332,522.0,15.0,88.60209611860789,65.50360477959244
Germany,73.69837595781772,57.0,3665.0,3.759495577681923,5.0,3.392703084545764,1326.0,98.0,73.09977872762418,24.908262959098792
USA,129.62915103737456,26.0,3444.0,2.2225936428935595,3.0,4.000827516626842,250.0,26.0,64.67383403436898,32.59917192684209
Germany,24.50266387394387,48.0,3255.0,3.5168541736227126,4.0,2.096062405107193,835.0,29.0,83.69373599832957,33.310549988434175
Mexico,491.57235616289705,55.0,1532.0,2.1450910735728286,3.0,4.258312820356024,662.0,18.0,87.05344279863124,42.06747987064716
Vietnam,125.70768831421337,28.0,4397.0,1.1226283746332486,3.0,3.4003380645080883,199.0,6.0,90.02110417674096,64.86290308363436
Germany,189.8757338962987,48.0,3110.0,3.909360235606573,5.0,2.8209590856580786,92.0,26.0,58.10367469708474,25.068685466713962
Vietnam,144.7139591419337,40.0,2598.0,3.1731997730039194,2.0,1.2353201795080795,152.0,78.0,83.78207927661586,47.58514533992295
China,29.498875194254488,19.0,3000.0,3.5769445694245268,3.0,4.8003910332458775,935.0,15.0,36.9473168309068,10.571277146049042
India,138.01642470895317,59.0,4953.0,1.7091429056355212,5.0,1.1873716410978028,709.0,66.0,100.0,72.21424856351312
China,58.11587644177656,34.0,3290.0,3.469799800968788,2.0,3.5943555180425744,1429.0,26.0,61.53247848494215,25.851360635156794
Germany,203.19871232844648,22.0,4286.0,4.23638848686833,1.0,0.6792530047080546,1202.0,3.0,54.727882128962406,46.3828605922576
China,483.74381798502003,55.0,3962.0,1.5615560525769032,2.0,1.3130049477766819,1256.0,23.0,100.0,78.25367886206962
India,352.1485623112707,11.0,1914.0,2.1320644010097856,4.0,3.640489402052883,1375.0,28.0,69.07282405278045,46.72997517328169
Germany,356.3813870058618,52.0,398.0,4.166964945791367,1.0,2.5000117602321748,789.0,83.0,78.504164661008,29.82078935489552
MLxico,232.0562073127151,34.0,4975.0,3.5750940856697992,4.0,4.709858453083121,2.0,25.0,48.451969688479444,13.149031718681691
Mexico,407.53896523782936,35.0,3980.0,1.7529101950345312,2.0,2.6921528814626865,64.0,71.0,89.78858695933359,66.72760944665858
India,455.0592417896038,41.0,85.0,2.087487670395405,1.0,1.9167496398098631,743.0,85.0,93.69596336365086,76.88380827354823
India,481.1595029810722,53.0,4066.0,4.620941847942076,1.0,4.978525427884742,1195.0,64.0,32.91192697570354,0.0
Germany,58.50520914574509,27.0,2710.0,2.5113488236318062,2.0,1.25046302964516,1245.0,2.0,83.73639142642597,63.48533549497816
Vietnam,441.0255642367741,36.0,1598.0,1.3715417738341964,5.0,1.9228995226659333,1402.0,62.0,91.34655642182052,81.95350465274015
Germany,120.2906129521718,19.0,2759.0,3.653331926596913,5.0,4.489297621462083,39.0,28.0,35.66348405905047,19.64583983639652
Vietnam,204.66078197550863,34.0,4036.0,2.606355894394687,2.0,4.403100067580773,1383.0,11.0,71.27022165153684,36.755863999011034
Vietnam,179.28382540889288,53.0,3750.0,3.925638317301222,3.0,3.301380307108425,328.0,12.0,66.96534527433585,26.817457470543822
Vietnam,340.8137196425295,6.0,2814.0,1.4509062693684402,2.0,1.2277862373145705,1018.0,41.0,95.46451655726462,82.29065428169962
Germany,302.98302471455787,33.0,866.0,2.229626607738427,2.0,2.8649940004941272,701.0,12.0,82.10169927251845,57.29983015318913
USA,63.46138863633763,5.0,693.0,2.5708909710894137,3.0,3.4738836691433903,811.0,70.0,55.15431369087816,46.307696340875374
USA,393.58308846211315,18.0,3405.0,3.2986755685366878,3.0,2.0618462454395385,492.0,20.0,58.742625018706576,45.02812208376979
Mexico,225.4262468827331,41.0,3986.0,1.7400699038572225,1.0,4.705806311048178,411.0,51.0,67.19981284994147,57.52751923961954
USA,11.088703231526884,7.0,4041.0,2.287480151126305,2.0,1.6328545943565531,1186.0,71.0,77.97090657075704,60.66975164466638
